,country,participant,result,olympic_game,discipline,event
0,TUN,oussama mellouli,01:49:55.100,London 2012,Marathon Swimming,Marathon - 10 km men
1,GER,thomas lurz,01:49:58.500,London 2012,Marathon Swimming,Marathon - 10 km men
2,CAN,richard weinberger,01:50:00.300,London 2012,Marathon Swimming,Marathon - 10 km men
3,GRE,spyridon gianniotis,01:50:05.300,London 2012,Marathon Swimming,Marathon - 10 km men
4,GBR,daniel fogg,01:50:37.300,London 2012,Marathon Swimming,Marathon - 10 km men
5,RUS,sergey bolshakov,01:50:40.100,London 2012,Marathon Swimming,Marathon - 10 km men
6,RUS,vladimir dyatchin,01:50:42.800,London 2012,Marathon Swimming,Marathon - 10 km men
7,GER,andreas waschburger,01:50:44.400,London 2012,Marathon Swimming,Marathon - 10 km men
8,BUL,petar stoychev,01:50:46.200,London 2012,Marathon Swimming,Marathon - 10 km men
9,USA,alex meyer,01:50:48.200,London 2012,Marathon Swimming,Marathon - 10 km men
10,FRA,julien sauvage,01:50:51.300,London 2012,Marathon Swimming,Marathon - 10 km men
11,RSA,hercules prinsloo,01:50:52.900,London 2012,Marathon Swimming,Marathon - 10 km men
12,VEN,erwin maldonado,01:50:52.900,London 2012,Marathon Swimming,Marathon - 10 km men
13,UKR,igor chervynskiy,01:50:56.900,London 2012,Marathon Swimming,Marathon - 10 km men
14,JPN,yasunari hirai,01:51:20.100,London 2012,Marathon Swimming,Marathon - 10 km men
15,BEL,brian ryckeman,01:51:27.100,London 2012,Marathon Swimming,Marathon - 10 km men
16,ITA,valerio cleri,01:51:29.500,London 2012,Marathon Swimming,Marathon - 10 km men
17,HUN,csaba gercsak,01:51:30.900,London 2012,Marathon Swimming,Marathon - 10 km men
18,POR,arseniy lavrentyev,01:51:37.200,London 2012,Marathon Swimming,Marathon - 10 km men
19,AUS,ky hurst,01:51:41.300,London 2012,Marathon Swimming,Marathon - 10 km men
20,ECU,ivan endericao,01:52:28.600,London 2012,Marathon Swimming,Marathon - 10 km men
21,KAZ,yuriy kudinov,01:52:59.000,London 2012,Marathon Swimming,Marathon - 10 km men
22,ESP,francisco jose hervas,01:53:27.800,London 2012,Marathon Swimming,Marathon - 10 km men
23,EGY,mazen metwaly,01:54:33.200,London 2012,Marathon Swimming,Marathon - 10 km men
24,GUM,benjamin schulte,02:03:35.100,London 2012,Marathon Swimming,Marathon - 10 km men
0,HUN,eva risztov,01:57:38.200,London 2012,Marathon Swimming,Marathon - 10 km women
1,USA,haley anderson,01:57:38.600,London 2012,Marathon Swimming,Marathon - 10 km women
2,ITA,martina grimaldi,01:57:41.800,London 2012,Marathon Swimming,Marathon - 10 km women
3,GBR,keri-anne payne,01:57:42.200,London 2012,Marathon Swimming,Marathon - 10 km women
4,GER,angela maurer,01:57:52.800,London 2012,Marathon Swimming,Marathon - 10 km women
5,FRA,ophelie aspord,01:58:43.100,London 2012,Marathon Swimming,Marathon - 10 km women
6,ESP,erika villaecija,01:58:49.500,London 2012,Marathon Swimming,Marathon - 10 km women
7,CZE,jana pechanova,01:58:52.800,London 2012,Marathon Swimming,Marathon - 10 km women
8,RUS,anna guseva,01:58:53.000,London 2012,Marathon Swimming,Marathon - 10 km women
9,AUS,melissa gorman,01:58:53.100,London 2012,Marathon Swimming,Marathon - 10 km women
10,CRO,karla sitic,01:58:54.700,London 2012,Marathon Swimming,Marathon - 10 km women
11,JPN,yumi kida,01:58:59.100,London 2012,Marathon Swimming,Marathon - 10 km women
12,VEN,yanel andreina pinto perez,01:59:05.800,London 2012,Marathon Swimming,Marathon - 10 km women
13,POL,natalia charlos,01:59:58.700,London 2012,Marathon Swimming,Marathon - 10 km women
14,MAS,heidi gan,02:00:45.000,London 2012,Marathon Swimming,Marathon - 10 km women
15,ARG,cecilia elizabeth biagioli,02:01:02.200,London 2012,Marathon Swimming,Marathon - 10 km women
16,CAN,zsofia balazs,02:01:17.800,London 2012,Marathon Swimming,Marathon - 10 km women
17,SUI,swann oberson,02:01:38.000,London 2012,Marathon Swimming,Marathon - 10 km women
18,HKG,wing yung tang,02:02:33.400,London 2012,Marathon Swimming,Marathon - 10 km women
19,MEX,lizeth rueda santos,02:02:46.100,London 2012,Marathon Swimming,Marathon - 10 km women
20,GRE,marianna lymperta,02:04:26.500,London 2012,Marathon Swimming,Marathon - 10 km women
21,BRA,poliana okimoto,Did not finish,London 2012,Marathon Swimming,Marathon - 10 km women
22,RSA,jessica roux,Did not finish,London 2012,Marathon Swimming,Marathon - 10 km women
23,UKR,olha beresnieva,Disqualified,London 2012,Marathon Swimming,Marathon - 10 km women
24,CHN,yanqiao fang,Did not start,London 2012,Marathon Swimming,Marathon - 10 km women
