,country,participant,result,olympic_game,discipline,event
0,FRA,jacques dupont,00:01:13.500,London 1948,Cycling Track,1km time trial men
1,BEL,pierre nihant,00:01:14.500,London 1948,Cycling Track,1km time trial men
2,GBR,thomas charles godwin,00:01:15.000,London 1948,Cycling Track,1km time trial men
3,SUI,hans flückiger,00:01:15.300,London 1948,Cycling Track,1km time trial men
4,DEN,axel carl schandorff,00:01:15.500,London 1948,Cycling Track,1km time trial men
5,AUS,sid patterson,00:01:15.700,London 1948,Cycling Track,1km time trial men
6,USA,john sebastian heid,00:01:16.200,London 1948,Cycling Track,1km time trial men
7,AUT,walter freitag,00:01:16.800,London 1948,Cycling Track,1km time trial men
8,ITA,gino guerra,00:01:17.100,London 1948,Cycling Track,1km time trial men
9,FIN,onni olavi kasslin,00:01:17.400,London 1948,Cycling Track,1km time trial men
10,URU,carlos tramútolo,00:01:17.500,London 1948,Cycling Track,1km time trial men
11,NED,theo blankenaauw,00:01:17.700,London 1948,Cycling Track,1km time trial men
12,ARG,jorge sobrevila,00:01:17.900,London 1948,Cycling Track,1km time trial men
13,VEN,julio cesar leon,00:01:18.100,London 1948,Cycling Track,1km time trial men
14,CAN,lorne c. atkinson,00:01:20.200,London 1948,Cycling Track,1km time trial men
15,TTO,compton gonsalves,00:01:21.500,London 1948,Cycling Track,1km time trial men
16,CUB,reinaldo paseiro,00:01:21.500,London 1948,Cycling Track,1km time trial men
17,MEX,adolfo romero quinones,00:01:22.700,London 1948,Cycling Track,1km time trial men
18,IND,r. r. noble,00:01:22.900,London 1948,Cycling Track,1km time trial men
19,PAK,wazir ali,00:01:24.800,London 1948,Cycling Track,1km time trial men
20,GUY,laddie lewis,00:01:25.000,London 1948,Cycling Track,1km time trial men
0,ITA,renato perona,,London 1948,Cycling Track,2000m tandem men
1,GBR,reginald hargreaves harris,,London 1948,Cycling Track,2000m tandem men
2,FRA,rene faye,2,London 1948,Cycling Track,2000m tandem men
3,SUI,jean roth,0,London 1948,Cycling Track,2000m tandem men
4,BEL,louis van schill,,London 1948,Cycling Track,2000m tandem men
5,DEN,hans edmund andresen,,London 1948,Cycling Track,2000m tandem men
6,NED,martinus van gelder,,London 1948,Cycling Track,2000m tandem men
7,USA,marvin george thomson,,London 1948,Cycling Track,2000m tandem men
8,AUT,kurt nemetz,,London 1948,Cycling Track,2000m tandem men
9,ARG,miguel passi,,London 1948,Cycling Track,2000m tandem men
0,ITA,mario ghella,,London 1948,Cycling Track,Sprint individual men
1,GBR,reginald hargreaves harris,,London 1948,Cycling Track,Sprint individual men
2,DEN,axel carl schandorff,2,London 1948,Cycling Track,Sprint individual men
3,AUS,charlie bazzano,0,London 1948,Cycling Track,Sprint individual men
4,USA,john sebastian heid,,London 1948,Cycling Track,Sprint individual men
5,CHI,mario masanés,,London 1948,Cycling Track,Sprint individual men
6,URU,leonel rocca,,London 1948,Cycling Track,Sprint individual men
7,BEL,emile van de velde,,London 1948,Cycling Track,Sprint individual men
0,,,,London 1948,Cycling Track,Team Pursuit 4000m men
1,,,,London 1948,Cycling Track,Team Pursuit 4000m men
2,,,00:04:55.800,London 1948,Cycling Track,Team Pursuit 4000m men
3,,,00:05:04.400,London 1948,Cycling Track,Team Pursuit 4000m men
4,,,,London 1948,Cycling Track,Team Pursuit 4000m men
5,,,,London 1948,Cycling Track,Team Pursuit 4000m men
6,,,,London 1948,Cycling Track,Team Pursuit 4000m men
7,,,,London 1948,Cycling Track,Team Pursuit 4000m men
