,country,participant,result,olympic_game,discipline,event
0,CUB,hector rodriguez torres,,Montreal 1976,Judo,- 63kg (lightweight) men
1,KOR,eun-gyeong jang,,Montreal 1976,Judo,- 63kg (lightweight) men
2,HUN,jozsef tuncsik,,Montreal 1976,Judo,- 63kg (lightweight) men
3,ITA,felice mariani,,Montreal 1976,Judo,- 63kg (lightweight) men
4,AUT,erich pointner,,Montreal 1976,Judo,- 63kg (lightweight) men
5,POL,marian standowicz,,Montreal 1976,Judo,- 63kg (lightweight) men
6,POR,rodrigo jose jeronimo gomes,,Montreal 1976,Judo,- 63kg (lightweight) men
7,CAN,bradley w. farrow,,Montreal 1976,Judo,- 63kg (lightweight) men
8,THA,pakit santhisiri,,Montreal 1976,Judo,- 63kg (lightweight) men
9,FRA,yves delvingt,,Montreal 1976,Judo,- 63kg (lightweight) men
10,MGL,buyadaa bakhvain,,Montreal 1976,Judo,- 63kg (lightweight) men
11,PUR,angelo ruiz,,Montreal 1976,Judo,- 63kg (lightweight) men
12,YUG,ivan vidmajer,,Montreal 1976,Judo,- 63kg (lightweight) men
13,JPN,yoshiharu minami,,Montreal 1976,Judo,- 63kg (lightweight) men
14,BUL,parvan parvanov,,Montreal 1976,Judo,- 63kg (lightweight) men
15,GBR,constantine alexander,,Montreal 1976,Judo,- 63kg (lightweight) men
16,TUR,osman yanar,,Montreal 1976,Judo,- 63kg (lightweight) men
17,SEN,papa m'bengue,,Montreal 1976,Judo,- 63kg (lightweight) men
18,AUS,warren richards,,Montreal 1976,Judo,- 63kg (lightweight) men
19,KUW,kamal al-athari,,Montreal 1976,Judo,- 63kg (lightweight) men
20,MEX,gerardo padilla,,Montreal 1976,Judo,- 63kg (lightweight) men
21,LBN,david saad,,Montreal 1976,Judo,- 63kg (lightweight) men
22,FRG,alexander leibkind,,Montreal 1976,Judo,- 63kg (lightweight) men
23,USA,joseph robert bost,,Montreal 1976,Judo,- 63kg (lightweight) men
24,URS,oleg zurabiani,,Montreal 1976,Judo,- 63kg (lightweight) men
25,ECU,enrique del valle,,Montreal 1976,Judo,- 63kg (lightweight) men
26,VEN,manuel luna,,Montreal 1976,Judo,- 63kg (lightweight) men
0,URS,vladimir nevzorov,,Montreal 1976,Judo,63  70kg halfmiddleweight men
1,JPN,koji kuramoto,,Montreal 1976,Judo,63  70kg halfmiddleweight men
2,FRA,patrick vial,,Montreal 1976,Judo,63  70kg halfmiddleweight men
3,POL,marian talaj,,Montreal 1976,Judo,63  70kg halfmiddleweight men
4,KOR,chang-sun lee,,Montreal 1976,Judo,63  70kg halfmiddleweight men
5,GBR,vaccinuff morrison,,Montreal 1976,Judo,63  70kg halfmiddleweight men
6,AUS,john van hoek,,Montreal 1976,Judo,63  70kg halfmiddleweight men
7,ESP,juan carlos rodriguez,,Montreal 1976,Judo,63  70kg halfmiddleweight men
8,POR,antonio roquette andrade,,Montreal 1976,Judo,63  70kg halfmiddleweight men
9,SUI,thomas hagmann,,Montreal 1976,Judo,63  70kg halfmiddleweight men
10,GDR,dietmar hötger,,Montreal 1976,Judo,63  70kg halfmiddleweight men
11,ITA,ezio gamba,,Montreal 1976,Judo,63  70kg halfmiddleweight men
12,BUL,georghi georgiev,,Montreal 1976,Judo,63  70kg halfmiddleweight men
13,ARG,oscar s. stratico,,Montreal 1976,Judo,63  70kg halfmiddleweight men
14,MGL,chanrav shagdaryn,,Montreal 1976,Judo,63  70kg halfmiddleweight men
15,USA,patrick mitsugi burris,,Montreal 1976,Judo,63  70kg halfmiddleweight men
16,SEN,lamine wade,,Montreal 1976,Judo,63  70kg halfmiddleweight men
17,BRA,roberto zablith machusso,,Montreal 1976,Judo,63  70kg halfmiddleweight men
18,HKG,cheuk-wing mok,,Montreal 1976,Judo,63  70kg halfmiddleweight men
19,KUW,fahad al-farhan,,Montreal 1976,Judo,63  70kg halfmiddleweight men
20,TUR,refet gungor,,Montreal 1976,Judo,63  70kg halfmiddleweight men
21,CAN,wayme erdman,,Montreal 1976,Judo,63  70kg halfmiddleweight men
22,ISR,yona melnik,,Montreal 1976,Judo,63  70kg halfmiddleweight men
23,HUN,karoly molnar,,Montreal 1976,Judo,63  70kg halfmiddleweight men
24,ECU,johnny mackay,,Montreal 1976,Judo,63  70kg halfmiddleweight men
25,PUR,carlos miranda,,Montreal 1976,Judo,63  70kg halfmiddleweight men
0,JPN,isamu sonoda,,Montreal 1976,Judo,70  80kg middleweight men
1,URS,valeri dvoinikov,,Montreal 1976,Judo,70  80kg middleweight men
2,KOR,young-chul park,,Montreal 1976,Judo,70  80kg middleweight men
3,YUG,slavko obadov,,Montreal 1976,Judo,70  80kg middleweight men
4,ESP,jose luis de frutos molinero,,Montreal 1976,Judo,70  80kg middleweight men
5,FRG,alfred (fred) marhenke,,Montreal 1976,Judo,70  80kg middleweight men
6,AUS,paul buganey,,Montreal 1976,Judo,70  80kg middleweight men
7,TUR,suheyl yesilnur,,Montreal 1976,Judo,70  80kg middleweight men
8,SUR,ricardo elmont,,Montreal 1976,Judo,70  80kg middleweight men
9,PRK,in chol jong,,Montreal 1976,Judo,70  80kg middleweight men
10,GBR,brian albert thomas jacks,,Montreal 1976,Judo,70  80kg middleweight men
11,AUT,jurek jatowtt,,Montreal 1976,Judo,70  80kg middleweight men
12,BRA,carlos santos motta,,Montreal 1976,Judo,70  80kg middleweight men
13,VEN,walter huber,,Montreal 1976,Judo,70  80kg middleweight men
14,FRA,jean-paul coche,,Montreal 1976,Judo,70  80kg middleweight men
15,HUN,endre kiss,,Montreal 1976,Judo,70  80kg middleweight men
16,USA,telmoc jonston-ono,,Montreal 1976,Judo,70  80kg middleweight men
17,POL,adam adamczyk,,Montreal 1976,Judo,70  80kg middleweight men
18,SEN,assane doye doye,,Montreal 1976,Judo,70  80kg middleweight men
19,KUW,ebraheem muzaffer,,Montreal 1976,Judo,70  80kg middleweight men
20,BEL,daniel guldemont,,Montreal 1976,Judo,70  80kg middleweight men
21,ISL,viðar guðjohnsen,,Montreal 1976,Judo,70  80kg middleweight men
22,LIE,fritz kaiser,,Montreal 1976,Judo,70  80kg middleweight men
23,PUR,pedro santos,,Montreal 1976,Judo,70  80kg middleweight men
24,CAN,rainer fischer,,Montreal 1976,Judo,70  80kg middleweight men
25,MGL,batsükh gandolgoryn,,Montreal 1976,Judo,70  80kg middleweight men
26,GDR,detlef ultsch,,Montreal 1976,Judo,70  80kg middleweight men
0,JPN,kazuhiro ninomiya,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
1,URS,ramaz kharshiladze,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
2,GBR,david colin starbrook,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
3,SUI,jürg röthlisberger,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
4,KOR,jae-gi jo,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
5,GDR,dietmar lorenz,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
6,PRK,ung nam an,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
7,SEN,abdoulaye djiba,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
8,KUW,fahad salem,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
9,FRA,jean-luc rougé,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
10,SWE,johan schaltz,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
11,BRA,carlos de campos pacheco,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
12,ARG,jorge portelli,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
13,FRG,arthur schnabel,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
14,USA,thomas gerard martin,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
15,POL,antoni rieter,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
16,PAN,jorge comrie,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
17,CUB,jose ibanez gomez,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
18,NCA,jose cornavaca,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
19,MGL,tsend–ayuush dambajavyn,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
20,HUN,laszlo ipacs,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
21,AHO,willem maduro,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
22,BEL,robert van de walle,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
23,LIE,paul büchel,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
24,SGP,eng kian koh,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
25,BUL,tsancho atanasov,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
26,PUR,eliudis benitez,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
27,ISL,gisli thorsteinsson,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
28,AUT,johann pollak,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
29,YUG,goran zuvela,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
30,ITA,mario vecchi,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
31,CAN,joseph meli,,Montreal 1976,Judo,80 - 93kg (half-heavyweight) men
0,URS,sergey novikov,,Montreal 1976,Judo,93kg heavyweight men
1,FRG,günther neureuther,,Montreal 1976,Judo,93kg heavyweight men
2,JPN,sumio endo,,Montreal 1976,Judo,93kg heavyweight men
3,USA,allen james coage,,Montreal 1976,Judo,93kg heavyweight men
4,MGL,jalaa güsemiin,,Montreal 1976,Judo,93kg heavyweight men
5,GBR,keith remfry,,Montreal 1976,Judo,93kg heavyweight men
