,country,participant,result,olympic_game,discipline,event
0,JPN,takao sakurai,,Tokyo 1964,Boxing,51-54kg bantamweight men
1,KOR,sin-jo jeong,,Tokyo 1964,Boxing,51-54kg bantamweight men
2,MEX,juan fabila mendoza,,Tokyo 1964,Boxing,51-54kg bantamweight men
3,URU,washington rodriguez,,Tokyo 1964,Boxing,51-54kg bantamweight men
4,CUB,fermin espinosa reyes,,Tokyo 1964,Boxing,51-54kg bantamweight men
5,URS,oleg grigoryev,,Tokyo 1964,Boxing,51-54kg bantamweight men
6,NGR,karimu young,,Tokyo 1964,Boxing,51-54kg bantamweight men
7,ROU,nicolae puiu,,Tokyo 1964,Boxing,51-54kg bantamweight men
8,ARG,abel cesar almaraz,,Tokyo 1964,Boxing,51-54kg bantamweight men
9,PHI,arnulfo torrevillas,,Tokyo 1964,Boxing,51-54kg bantamweight men
10,HKG,hon-pak law,,Tokyo 1964,Boxing,51-54kg bantamweight men
11,ITA,franco zurlo,,Tokyo 1964,Boxing,51-54kg bantamweight men
12,TCH,jaroslav slajs,,Tokyo 1964,Boxing,51-54kg bantamweight men
13,POL,brunon bendig,,Tokyo 1964,Boxing,51-54kg bantamweight men
14,GHA,isaac (cassis) aryee,,Tokyo 1964,Boxing,51-54kg bantamweight men
15,USA,louis henry johnson,,Tokyo 1964,Boxing,51-54kg bantamweight men
16,EGY,hosni farag,,Tokyo 1964,Boxing,51-54kg bantamweight men
17,IRL,christopher rafter,,Tokyo 1964,Boxing,51-54kg bantamweight men
18,AUS,william neal booth,,Tokyo 1964,Boxing,51-54kg bantamweight men
19,FIN,borje karl karvonen,,Tokyo 1964,Boxing,51-54kg bantamweight men
20,ESP,agustin senin diez,,Tokyo 1964,Boxing,51-54kg bantamweight men
21,IRI,sadegh ali akbsarzadeh khoi,,Tokyo 1964,Boxing,51-54kg bantamweight men
22,HUN,gyula török,,Tokyo 1964,Boxing,51-54kg bantamweight men
23,BUL,mikhail dimitrov mitsev,,Tokyo 1964,Boxing,51-54kg bantamweight men
24,CAM,sam an ek,,Tokyo 1964,Boxing,51-54kg bantamweight men
25,TPE,chen-chu lee,,Tokyo 1964,Boxing,51-54kg bantamweight men
26,GER,rainer poser,,Tokyo 1964,Boxing,51-54kg bantamweight men
27,THA,cherdchai udompaichitkul,,Tokyo 1964,Boxing,51-54kg bantamweight men
28,MYA,myint thein,,Tokyo 1964,Boxing,51-54kg bantamweight men
29,GBR,brian packer,,Tokyo 1964,Boxing,51-54kg bantamweight men
30,ZAM,cornelis m. van der walt,,Tokyo 1964,Boxing,51-54kg bantamweight men
31,NED,jan huppen,,Tokyo 1964,Boxing,51-54kg bantamweight men
0,ITA,fernando atzori,,Tokyo 1964,Boxing,51kg flyweight men
1,POL,artur olech,,Tokyo 1964,Boxing,51kg flyweight men
2,USA,robert john carmody,,Tokyo 1964,Boxing,51kg flyweight men
3,URS,stanislav sorokin,,Tokyo 1964,Boxing,51kg flyweight men
4,GER,otto babiasch,,Tokyo 1964,Boxing,51kg flyweight men
5,IRL,john anthony mccafferty,,Tokyo 1964,Boxing,51kg flyweight men
6,KOR,dong-gi jo,,Tokyo 1964,Boxing,51kg flyweight men
7,ROU,constantin ciuca,,Tokyo 1964,Boxing,51kg flyweight men
8,JPN,shuta yoshino,,Tokyo 1964,Boxing,51kg flyweight men
9,NEP,nam singh thapa,,Tokyo 1964,Boxing,51kg flyweight men
10,GHA,sulley shitty,,Tokyo 1964,Boxing,51kg flyweight men
11,AUS,darryl michael norwood,,Tokyo 1964,Boxing,51kg flyweight men
12,GBR,john mccluskey,,Tokyo 1964,Boxing,51kg flyweight men
13,PHI,diminador s. calumarde,,Tokyo 1964,Boxing,51kg flyweight men
14,SRI,winston van cuylenburg,,Tokyo 1964,Boxing,51kg flyweight men
15,HUN,tibor papp,,Tokyo 1964,Boxing,51kg flyweight men
16,CUB,rafael carbonell carrion,,Tokyo 1964,Boxing,51kg flyweight men
17,MAS,jumaat ibrahim,,Tokyo 1964,Boxing,51kg flyweight men
18,EGY,mahmoud mersal,,Tokyo 1964,Boxing,51kg flyweight men
19,ARG,luis romo,,Tokyo 1964,Boxing,51kg flyweight men
20,THA,veerapan komolsen,,Tokyo 1964,Boxing,51kg flyweight men
21,MYA,maung bawa,,Tokyo 1964,Boxing,51kg flyweight men
22,IRI,nasser aghai,,Tokyo 1964,Boxing,51kg flyweight men
23,TPE,chee-yen wang,,Tokyo 1964,Boxing,51kg flyweight men
24,CAN,john walter henry,,Tokyo 1964,Boxing,51kg flyweight men
25,HKG,kam-wah lee,,Tokyo 1964,Boxing,51kg flyweight men
26,KEN,john kamau,,Tokyo 1964,Boxing,51kg flyweight men
27,BUL,stefan panayotov,,Tokyo 1964,Boxing,51kg flyweight men
0,URS,stanislav stepashkin,,Tokyo 1964,Boxing,54-57kg featherweight men
1,PHI,anthony n. villanueva,,Tokyo 1964,Boxing,54-57kg featherweight men
2,USA,charles brown,,Tokyo 1964,Boxing,54-57kg featherweight men
3,GER,heinz schulz,,Tokyo 1964,Boxing,54-57kg featherweight men
4,MEX,antonio duran,,Tokyo 1964,Boxing,54-57kg featherweight men
5,POL,piotr gutman,,Tokyo 1964,Boxing,54-57kg featherweight men
6,MYA,tun tin,,Tokyo 1964,Boxing,54-57kg featherweight men
7,ROU,constantin crudu,,Tokyo 1964,Boxing,54-57kg featherweight men
8,CAM,soeun khiru,,Tokyo 1964,Boxing,54-57kg featherweight men
9,KOR,jong-gu seok,,Tokyo 1964,Boxing,54-57kg featherweight men
10,JPN,masakuzu takayama,,Tokyo 1964,Boxing,54-57kg featherweight men
11,TUN,tamar ben hassan,,Tokyo 1964,Boxing,54-57kg featherweight men
12,NGR,anthony andeh,,Tokyo 1964,Boxing,54-57kg featherweight men
13,KEN,philip waruinge,,Tokyo 1964,Boxing,54-57kg featherweight men
14,FIN,jorma johannes limmonen,,Tokyo 1964,Boxing,54-57kg featherweight men
15,TPE,hung-cheng hsu,,Tokyo 1964,Boxing,54-57kg featherweight men
16,AUS,randall john hope,,Tokyo 1964,Boxing,54-57kg featherweight men
17,ARG,hugo omar martinez,,Tokyo 1964,Boxing,54-57kg featherweight men
18,IRQ,jusuf anwer,,Tokyo 1964,Boxing,54-57kg featherweight men
19,CHI,mario molina,,Tokyo 1964,Boxing,54-57kg featherweight men
20,ZAM,ian william mcloughlim,,Tokyo 1964,Boxing,54-57kg featherweight men
21,IRL,patrick fitzsimmons,,Tokyo 1964,Boxing,54-57kg featherweight men
22,ITA,giovanni girgenti,,Tokyo 1964,Boxing,54-57kg featherweight men
23,AUT,peter weiss,,Tokyo 1964,Boxing,54-57kg featherweight men
24,EGY,badawi el bedewi,,Tokyo 1964,Boxing,54-57kg featherweight men
25,GBR,ronald anthony smith,,Tokyo 1964,Boxing,54-57kg featherweight men
26,NEP,bhim bahadur thapa,,Tokyo 1964,Boxing,54-57kg featherweight men
27,PAN,alonso frazer,,Tokyo 1964,Boxing,54-57kg featherweight men
28,NED,jan de rooij,,Tokyo 1964,Boxing,54-57kg featherweight men
29,CUB,roberto caminero perez,,Tokyo 1964,Boxing,54-57kg featherweight men
30,PUR,jose alonso nieves,,Tokyo 1964,Boxing,54-57kg featherweight men
31,ESP,valentin loren bustos,,Tokyo 1964,Boxing,54-57kg featherweight men
0,POL,jozef grudzien,,Tokyo 1964,Boxing,57-60kg lightweight men
1,URS,vellikton barannikov,,Tokyo 1964,Boxing,57-60kg lightweight men
2,USA,ronald woodson harris,,Tokyo 1964,Boxing,57-60kg lightweight men
3,IRL,james vincent mccourt,,Tokyo 1964,Boxing,57-60kg lightweight men
4,BUL,stoyan angelov pilitchev,,Tokyo 1964,Boxing,57-60kg lightweight men
5,PHI,rodolfo arpon,,Tokyo 1964,Boxing,57-60kg lightweight men
6,ESP,domingo barrera corpas,,Tokyo 1964,Boxing,57-60kg lightweight men
7,HUN,janos kajdi,,Tokyo 1964,Boxing,57-60kg lightweight men
8,KEN,alexander oundu,,Tokyo 1964,Boxing,57-60kg lightweight men
9,CAN,campbell r. palmer,,Tokyo 1964,Boxing,57-60kg lightweight men
10,JPN,kanemaru shiratori,,Tokyo 1964,Boxing,57-60kg lightweight men
11,GBR,james dunne,,Tokyo 1964,Boxing,57-60kg lightweight men
12,PAK,ghulam sarwar,,Tokyo 1964,Boxing,57-60kg lightweight men
13,ARG,hector jorge pace,,Tokyo 1964,Boxing,57-60kg lightweight men
14,AUS,adrian blair,,Tokyo 1964,Boxing,57-60kg lightweight men
15,UGA,alexander odhiambo,,Tokyo 1964,Boxing,57-60kg lightweight men
16,FIN,tauno antero halonen,,Tokyo 1964,Boxing,57-60kg lightweight men
17,ITA,bruno arcari,,Tokyo 1964,Boxing,57-60kg lightweight men
18,IRI,hassan pakandam,,Tokyo 1964,Boxing,57-60kg lightweight men
19,CIV,gabriel achy assi,,Tokyo 1964,Boxing,57-60kg lightweight men
20,EGY,fawzi hassan,,Tokyo 1964,Boxing,57-60kg lightweight men
21,GHA,sammy lee amekudji,,Tokyo 1964,Boxing,57-60kg lightweight men
22,CUB,bienvenido hita castillo,,Tokyo 1964,Boxing,57-60kg lightweight men
23,DEN,borge krogh,,Tokyo 1964,Boxing,57-60kg lightweight men
24,FRA,jacques cotot,,Tokyo 1964,Boxing,57-60kg lightweight men
25,KOR,bun-nam su,,Tokyo 1964,Boxing,57-60kg lightweight men
26,NZL,thomas patrick donovan,,Tokyo 1964,Boxing,57-60kg lightweight men
27,GER,wolfgang schmitt,,Tokyo 1964,Boxing,57-60kg lightweight men
28,TPE,chee-chu wang,,Tokyo 1964,Boxing,57-60kg lightweight men
29,CHI,luis zuniga,,Tokyo 1964,Boxing,57-60kg lightweight men
30,NEP,ram prasad gurung,,Tokyo 1964,Boxing,57-60kg lightweight men
31,MEX,mario serrano,,Tokyo 1964,Boxing,57-60kg lightweight men
32,CAM,chin hong you,,Tokyo 1964,Boxing,57-60kg lightweight men
33,ETH,abebe mekonen,,Tokyo 1964,Boxing,57-60kg lightweight men
0,POL,jerzy kulej,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
1,URS,yevgeni frolov,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
2,GHA,edward blay,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
3,TUN,habib galhia,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
4,BRA,joao henrique da silva,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
5,ROU,iosif mihalic,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
6,CUB,felix betancourt estevez,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
7,TCH,vladimir kucera,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
8,IRI,nadimi ghasre dashti,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
9,CAM,nol touch,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
10,GBR,richard mctaggart,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
11,ITA,ermanno fasoli,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
12,JPN,hoji yonekura,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
13,NEP,om prasad pun,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
14,USA,charles ray ellis,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
15,HUN,istvan toth,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
16,TPE,pin-cheng chang,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
17,MAS,gopalan ramakrishnan,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
18,DEN,preben rudy s. rasmussen,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
19,IRL,brian anderson,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
20,AUS,julian joseph rossi,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
21,ARG,roberto oscar amaya,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
22,AUT,rupert konrad konig,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
23,KOR,gu-il park,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
24,MAR,fatah ben farj,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
25,ESP,miguel velazquez torres,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
26,ETH,tadesse gebregiorgis,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
27,NED,wim gerlach,,Tokyo 1964,Boxing,60-63.5kg lightwelterweigh men
