,country,participant,result,olympic_game,discipline,event
0,,,12,London 2012,Football,football men
1,,,16,London 2012,Football,football men
2,,,5,London 2012,Football,football men
3,,,6,London 2012,Football,football men
4,,,6,London 2012,Football,football men
5,,,6,London 2012,Football,football men
6,,,5,London 2012,Football,football men
7,,,6,London 2012,Football,football men
8,,,2,London 2012,Football,football men
9,,,3,London 2012,Football,football men
10,,,2,London 2012,Football,football men
11,,,1,London 2012,Football,football men
12,,,2,London 2012,Football,football men
13,,,0,London 2012,Football,football men
14,,,3,London 2012,Football,football men
15,,,1,London 2012,Football,football men
0,,,16,London 2012,Football,football women
1,,,7,London 2012,Football,football women
2,,,12,London 2012,Football,football women
3,,,11,London 2012,Football,football women
4,,,5,London 2012,Football,football women
5,,,6,London 2012,Football,football women
6,,,7,London 2012,Football,football women
7,,,2,London 2012,Football,football women
8,,,2,London 2012,Football,football women
9,,,1,London 2012,Football,football women
10,,,0,London 2012,Football,football women
11,,,1,London 2012,Football,football women
