,country,participant,result,olympic_game,discipline,event
0,AUT,wolfgang linger,00:01:22.705,Vancouver 2010,Luge,Doubles mixed
1,LAT,juris sics,00:01:22.969,Vancouver 2010,Luge,Doubles mixed
2,GER,alexander resch,00:01:23.040,Vancouver 2010,Luge,Doubles mixed
3,ITA,christian oberstolz,00:01:23.112,Vancouver 2010,Luge,Doubles mixed
4,GER,torsten wustlich,00:01:23.190,Vancouver 2010,Luge,Doubles mixed
5,USA,dan joye,00:01:23.291,Vancouver 2010,Luge,Doubles mixed
6,CAN,chris moffat,00:01:23.398,Vancouver 2010,Luge,Doubles mixed
7,AUT,tobias schiegl,00:01:23.528,Vancouver 2010,Luge,Doubles mixed
8,ITA,gerhard plankensteiner,00:01:23.649,Vancouver 2010,Luge,Doubles mixed
9,RUS,vladislav jurzhakov,00:01:23.746,Vancouver 2010,Luge,Doubles mixed
10,SVK,branislav regec,00:01:23.942,Vancouver 2010,Luge,Doubles mixed
11,LAT,peteris kalnins,00:01:23.995,Vancouver 2010,Luge,Doubles mixed
12,USA,mark grimmette,00:01:24.005,Vancouver 2010,Luge,Doubles mixed
13,RUS,michail kuzmich,00:01:24.155,Vancouver 2010,Luge,Doubles mixed
14,CAN,justin snith,00:01:24.220,Vancouver 2010,Luge,Doubles mixed
15,UKR,yuriy hayduk,00:01:24.355,Vancouver 2010,Luge,Doubles mixed
16,ROU,ionut taran,00:01:24.631,Vancouver 2010,Luge,Doubles mixed
17,CZE,lubos jira,00:01:24.663,Vancouver 2010,Luge,Doubles mixed
18,UKR,roman zakharkiv,00:01:25.362,Vancouver 2010,Luge,Doubles mixed
19,ROU,andrei anghel,00:01:25.473,Vancouver 2010,Luge,Doubles mixed
0,GER,felix loch,00:03:13.085,Vancouver 2010,Luge,Singles men
1,GER,david moller,00:03:13.764,Vancouver 2010,Luge,Singles men
2,ITA,armin zoeggeler,00:03:14.375,Vancouver 2010,Luge,Singles men
3,RUS,albert demchenko,00:03:14.405,Vancouver 2010,Luge,Singles men
4,GER,andi langenhan,00:03:14.629,Vancouver 2010,Luge,Singles men
5,AUT,daniel pfister,00:03:14.726,Vancouver 2010,Luge,Singles men
6,CAN,sam edney,00:03:14.840,Vancouver 2010,Luge,Singles men
7,USA,tony benshoof,00:03:15.128,Vancouver 2010,Luge,Singles men
8,AUT,wolfgang kindl,00:03:15.215,Vancouver 2010,Luge,Singles men
9,AUT,manuel pfister,00:03:15.269,Vancouver 2010,Luge,Singles men
10,LAT,martins rubenis,00:03:15.668,Vancouver 2010,Luge,Singles men
11,RUS,viktor kneib,00:03:15.732,Vancouver 2010,Luge,Singles men
12,USA,chris mazdzer,00:03:15.813,Vancouver 2010,Luge,Singles men
13,CAN,jeff christie,00:03:15.823,Vancouver 2010,Luge,Singles men
14,USA,bengt walden,00:03:15.984,Vancouver 2010,Luge,Singles men
15,GBR,adam rosen,00:03:16.016,Vancouver 2010,Luge,Singles men
16,ITA,david mair,00:03:16.199,Vancouver 2010,Luge,Singles men
17,LAT,inars kivlenieks,00:03:16.204,Vancouver 2010,Luge,Singles men
18,RUS,stepan fedorov,00:03:16.217,Vancouver 2010,Luge,Singles men
19,CAN,ian cockerline,00:03:16.243,Vancouver 2010,Luge,Singles men
20,ITA,reinhold rainer,00:03:16.334,Vancouver 2010,Luge,Singles men
