,country,participant,result,olympic_game,discipline,event
0,KOR,victor an,,Turin 2006,Short Track Speed Skating,1000m men
1,KOR,ho-suk lee,,Turin 2006,Short Track Speed Skating,1000m men
2,USA,apolo anton ohno,,Turin 2006,Short Track Speed Skating,1000m men
3,USA,rusty smith,,Turin 2006,Short Track Speed Skating,1000m men
4,CHN,ye li,,Turin 2006,Short Track Speed Skating,1000m men
5,CHN,jiajun li,,Turin 2006,Short Track Speed Skating,1000m men
6,ITA,nicola rodigari,,Turin 2006,Short Track Speed Skating,1000m men
7,ITA,fabio carta,,Turin 2006,Short Track Speed Skating,1000m men
8,JPN,satoru terao,,Turin 2006,Short Track Speed Skating,1000m men
9,GER,sebastian praus,,Turin 2006,Short Track Speed Skating,1000m men
10,POL,dariusz kulesza,,Turin 2006,Short Track Speed Skating,1000m men
11,HUN,peter darazs,,Turin 2006,Short Track Speed Skating,1000m men
12,RUS,mikhail rajine,,Turin 2006,Short Track Speed Skating,1000m men
13,GER,arian nachbar,,Turin 2006,Short Track Speed Skating,1000m men
14,UKR,vladimir grigorev,,Turin 2006,Short Track Speed Skating,1000m men
15,FRA,jean-charles mattei,,Turin 2006,Short Track Speed Skating,1000m men
16,GBR,jon eley,,Turin 2006,Short Track Speed Skating,1000m men
17,RUS,vyacheslav kurginyan,,Turin 2006,Short Track Speed Skating,1000m men
18,GBR,paul stanley,,Turin 2006,Short Track Speed Skating,1000m men
19,AUS,mark mcnee,,Turin 2006,Short Track Speed Skating,1000m men
20,BEL,pieter gysel,Disqualified,Turin 2006,Short Track Speed Skating,1000m men
21,CAN,eric bedard,Disqualified,Turin 2006,Short Track Speed Skating,1000m men
22,CAN,françois-louis tremblay,Disqualified,Turin 2006,Short Track Speed Skating,1000m men
23,FRA,maxime chataignier,Disqualified,Turin 2006,Short Track Speed Skating,1000m men
24,NED,niels kerstholt,Disqualified,Turin 2006,Short Track Speed Skating,1000m men
25,SVK,matus uzak,Disqualified,Turin 2006,Short Track Speed Skating,1000m men
0,KOR,victor an,,Turin 2006,Short Track Speed Skating,1000m women
1,KOR,ho-suk lee,,Turin 2006,Short Track Speed Skating,1000m women
2,USA,apolo anton ohno,,Turin 2006,Short Track Speed Skating,1000m women
3,USA,rusty smith,,Turin 2006,Short Track Speed Skating,1000m women
4,CHN,ye li,,Turin 2006,Short Track Speed Skating,1000m women
5,CHN,jiajun li,,Turin 2006,Short Track Speed Skating,1000m women
6,ITA,nicola rodigari,,Turin 2006,Short Track Speed Skating,1000m women
7,ITA,fabio carta,,Turin 2006,Short Track Speed Skating,1000m women
8,JPN,satoru terao,,Turin 2006,Short Track Speed Skating,1000m women
9,GER,sebastian praus,,Turin 2006,Short Track Speed Skating,1000m women
10,POL,dariusz kulesza,,Turin 2006,Short Track Speed Skating,1000m women
11,HUN,peter darazs,,Turin 2006,Short Track Speed Skating,1000m women
12,RUS,mikhail rajine,,Turin 2006,Short Track Speed Skating,1000m women
13,GER,arian nachbar,,Turin 2006,Short Track Speed Skating,1000m women
14,UKR,vladimir grigorev,,Turin 2006,Short Track Speed Skating,1000m women
15,FRA,jean-charles mattei,,Turin 2006,Short Track Speed Skating,1000m women
16,GBR,jon eley,,Turin 2006,Short Track Speed Skating,1000m women
17,RUS,vyacheslav kurginyan,,Turin 2006,Short Track Speed Skating,1000m women
18,GBR,paul stanley,,Turin 2006,Short Track Speed Skating,1000m women
