,country,participant,result,olympic_game,discipline,event
0,TCH,ondrej nepela,9×1+,Sapporo 1972,Figure skating,Individual men
1,URS,sergey chetverukhin,7×2+,Sapporo 1972,Figure skating,Individual men
2,FRA,patrick pera,8×3+,Sapporo 1972,Figure skating,Individual men
3,USA,kenneth shelley,8×5+,Sapporo 1972,Figure skating,Individual men
4,USA,john misha petkevich,6×5+,Sapporo 1972,Figure skating,Individual men
5,GDR,jan hoffmann,5×6+,Sapporo 1972,Figure skating,Individual men
6,GBR,haig oundjian,7×7+,Sapporo 1972,Figure skating,Individual men
7,URS,vladimir kovalyov,5×9+,Sapporo 1972,Figure skating,Individual men
8,CAN,toller cranston,9×10+,Sapporo 1972,Figure skating,Individual men
9,GBR,john curry,7×11+,Sapporo 1972,Figure skating,Individual men
10,USA,"gordie mckellen, jr.",5×10+,Sapporo 1972,Figure skating,Individual men
11,URS,yuri ovchinnikov,8×12+,Sapporo 1972,Figure skating,Individual men
12,FRA,didier gailhaguet,8×13+,Sapporo 1972,Figure skating,Individual men
13,FRA,jacques mrozek,8×14+,Sapporo 1972,Figure skating,Individual men
14,AUT,günter anderl,6×15+,Sapporo 1972,Figure skating,Individual men
15,JPN,yutaka higuchi,9×16+,Sapporo 1972,Figure skating,Individual men
16,ROU,gheorghe fazakas,9×17+,Sapporo 1972,Figure skating,Individual men
0,AUT,beatrix schuba,9×1+,Sapporo 1972,Figure skating,Individual women
1,CAN,karen magnussen,6×2+,Sapporo 1972,Figure skating,Individual women
2,USA,janet lynn,8×3+,Sapporo 1972,Figure skating,Individual women
3,USA,julie holmes,6×4+,Sapporo 1972,Figure skating,Individual women
4,HUN,zsuzsa almassy,5×5+,Sapporo 1972,Figure skating,Individual women
5,GDR,sonja morgenstern,6×6+,Sapporo 1972,Figure skating,Individual women
6,ITA,rita trapanese,6×6+,Sapporo 1972,Figure skating,Individual women
7,GDR,christine errath,9×9+,Sapporo 1972,Figure skating,Individual women
8,SUI,charlotte walter,5×9+,Sapporo 1972,Figure skating,Individual women
9,JPN,kusumi yamashita,5×10+,Sapporo 1972,Figure skating,Individual women
10,GBR,jean scott,5×11+,Sapporo 1972,Figure skating,Individual women
11,USA,suna murray,8×12+,Sapporo 1972,Figure skating,Individual women
12,CAN,catherine irwin,6×13+,Sapporo 1972,Figure skating,Individual women
13,FRG,isabel duval de navarre,5×14+,Sapporo 1972,Figure skating,Individual women
14,SWE,anita johansson,8×15+,Sapporo 1972,Figure skating,Individual women
15,NED,dianne de leeuw,6×16+,Sapporo 1972,Figure skating,Individual women
16,AUT,sonja balun,8×17+,Sapporo 1972,Figure skating,Individual women
17,URS,marina sanaia,9×18+,Sapporo 1972,Figure skating,Individual women
18,KOR,myung-su chang,9×19+,Sapporo 1972,Figure skating,Individual women
0,URS,irina rodnina,6×1+,Sapporo 1972,Figure skating,Pairs mixed
1,URS,lyudmila smirnova,9×2+,Sapporo 1972,Figure skating,Pairs mixed
2,GDR,uwe kagelmann,7×3+,Sapporo 1972,Figure skating,Pairs mixed
3,USA,alicia starbuck,8×4+,Sapporo 1972,Figure skating,Pairs mixed
4,FRG,almut lehmann,7×6+,Sapporo 1972,Figure skating,Pairs mixed
5,URS,vassili blagov,7×6+,Sapporo 1972,Figure skating,Pairs mixed
6,USA,melissa militano,5×7+,Sapporo 1972,Figure skating,Pairs mixed
7,GDR,annette kansy,5×7+,Sapporo 1972,Figure skating,Pairs mixed
8,CAN,sandra bezic,9×10+,Sapporo 1972,Figure skating,Pairs mixed
9,FRG,eberhard rausch,7×10+,Sapporo 1972,Figure skating,Pairs mixed
10,POL,grazyna kostrzewinska,8×11+,Sapporo 1972,Figure skating,Pairs mixed
11,USA,barbara brown,7×13+,Sapporo 1972,Figure skating,Pairs mixed
12,FRA,florence cahn,7×13+,Sapporo 1972,Figure skating,Pairs mixed
13,GBR,linda p. connolly,5×14+,Sapporo 1972,Figure skating,Pairs mixed
14,CAN,john r. hubbell,9×15+,Sapporo 1972,Figure skating,Pairs mixed
15,JPN,hiroshi nagakubo,9×16+,Sapporo 1972,Figure skating,Pairs mixed
