,country,participant,result,olympic_game,discipline,event
0,NOR,eirik kvalfoss,00:30:53.800,Sarajevo 1984,Biathlon,10km men
1,FRG,peter angerer,00:31:02.400,Sarajevo 1984,Biathlon,10km men
2,GDR,matthias jacob,00:31:10.500,Sarajevo 1984,Biathlon,10km men
3,NOR,kjell söbak,00:31:19.700,Sarajevo 1984,Biathlon,10km men
4,URS,algimantas šalna,00:31:20.800,Sarajevo 1984,Biathlon,10km men
5,FRA,yvon mougel,00:31:32.900,Sarajevo 1984,Biathlon,10km men
6,GDR,frank-peter roetsch,00:31:49.800,Sarajevo 1984,Biathlon,10km men
7,FRG,fritz fischer,00:32:04.700,Sarajevo 1984,Biathlon,10km men
8,TCH,jan matous,00:32:10.500,Sarajevo 1984,Biathlon,10km men
9,URS,yury kashkarov,00:32:15.200,Sarajevo 1984,Biathlon,10km men
10,URS,sergey bulygin,00:32:19.100,Sarajevo 1984,Biathlon,10km men
11,FIN,toivo mäkikyrö,00:32:22.500,Sarajevo 1984,Biathlon,10km men
12,TCH,vitezslav juretchek,00:32:26.500,Sarajevo 1984,Biathlon,10km men
13,BUL,vladimir velitchkov,00:32:27.600,Sarajevo 1984,Biathlon,10km men
14,FIN,tapio piipponen,00:32:28.700,Sarajevo 1984,Biathlon,10km men
15,FRG,walter pichler,00:32:30.200,Sarajevo 1984,Biathlon,10km men
16,GDR,frank ullrich,00:32:40.200,Sarajevo 1984,Biathlon,10km men
17,NOR,terje krokstad,00:33:00.900,Sarajevo 1984,Biathlon,10km men
18,ITA,gottlieb taschler,00:33:04.900,Sarajevo 1984,Biathlon,10km men
19,USA,william carow,00:33:05.800,Sarajevo 1984,Biathlon,10km men
20,SWE,sven fahlen,00:33:12.900,Sarajevo 1984,Biathlon,10km men
21,AUT,alfred eder,00:33:17.900,Sarajevo 1984,Biathlon,10km men
22,TCH,zdenek hak,00:33:19.300,Sarajevo 1984,Biathlon,10km men
23,SWE,leif andersson,00:33:21.900,Sarajevo 1984,Biathlon,10km men
24,SWE,ronnie adolfsson,00:33:27.000,Sarajevo 1984,Biathlon,10km men
25,GBR,james edward wood,00:33:40.200,Sarajevo 1984,Biathlon,10km men
26,FRA,francis mougel,00:33:50.400,Sarajevo 1984,Biathlon,10km men
27,FRA,eric claudon,00:34:05.100,Sarajevo 1984,Biathlon,10km men
28,ITA,andreas zingerle,00:34:07.500,Sarajevo 1984,Biathlon,10km men
29,JPN,shoichi kinoshita,00:34:12.200,Sarajevo 1984,Biathlon,10km men
30,BUL,yuri mitev,00:34:17.400,Sarajevo 1984,Biathlon,10km men
31,SUI,beat meier,00:34:22.100,Sarajevo 1984,Biathlon,10km men
32,HUN,zsolt kovacs,00:34:23.900,Sarajevo 1984,Biathlon,10km men
33,FIN,risto punkka,00:34:28.500,Sarajevo 1984,Biathlon,10km men
34,ITA,johann passler,00:34:31.400,Sarajevo 1984,Biathlon,10km men
35,AUT,rudolf horn,00:34:46.000,Sarajevo 1984,Biathlon,10km men
36,HUN,gabor mayer,00:34:46.300,Sarajevo 1984,Biathlon,10km men
37,BUL,spass zlatev,00:34:51.200,Sarajevo 1984,Biathlon,10km men
38,AUT,walter hörl,00:35:02.600,Sarajevo 1984,Biathlon,10km men
39,USA,joshua thompson,00:35:10.500,Sarajevo 1984,Biathlon,10km men
40,ROU,gheorghe berdar,00:35:20.200,Sarajevo 1984,Biathlon,10km men
41,USA,donald nielsen,00:35:23.300,Sarajevo 1984,Biathlon,10km men
42,JPN,yoshinobu murase,00:35:35.900,Sarajevo 1984,Biathlon,10km men
43,GBR,graeme ferguson,00:35:37.300,Sarajevo 1984,Biathlon,10km men
44,CHN,yong-jun song,00:35:49.400,Sarajevo 1984,Biathlon,10km men
45,CHN,hong-wang liu,00:35:56.300,Sarajevo 1984,Biathlon,10km men
46,JPN,isao yamase,00:35:57.000,Sarajevo 1984,Biathlon,10km men
47,ROU,francisc forika,00:35:59.800,Sarajevo 1984,Biathlon,10km men
48,YUG,andrej lanisek,00:36:16.000,Sarajevo 1984,Biathlon,10km men
49,AUS,andrew paul,00:36:32.400,Sarajevo 1984,Biathlon,10km men
50,GBR,trevor king,00:36:34.400,Sarajevo 1984,Biathlon,10km men
51,ROU,imre lestyan,00:36:42.800,Sarajevo 1984,Biathlon,10km men
52,CHN,wenbin song,00:36:53.400,Sarajevo 1984,Biathlon,10km men
53,YUG,marjan vidmar,00:37:08.100,Sarajevo 1984,Biathlon,10km men
54,ESP,cecilio fernandez-grado,00:39:27.500,Sarajevo 1984,Biathlon,10km men
55,ESP,manuel garcia-valinas,00:40:16.600,Sarajevo 1984,Biathlon,10km men
56,YUG,tomislav lopatic,00:40:18.200,Sarajevo 1984,Biathlon,10km men
57,HUN,jozsef lihi,00:40:21.000,Sarajevo 1984,Biathlon,10km men
58,ARG,óscar di lovera,00:40:25.700,Sarajevo 1984,Biathlon,10km men
59,ARG,luis fernando rios,00:40:36.500,Sarajevo 1984,Biathlon,10km men
60,ARG,victor h. figueroa,00:41:04.200,Sarajevo 1984,Biathlon,10km men
61,KOR,byung-dae hwang,00:44:43.200,Sarajevo 1984,Biathlon,10km men
62,TPE,ming-yih ueng,00:45:38.100,Sarajevo 1984,Biathlon,10km men
63,CRC,hernan carazo,Did not finish,Sarajevo 1984,Biathlon,10km men
0,NOR,eirik kvalfoss,00:30:53.800,Sarajevo 1984,Biathlon,20km men
1,FRG,peter angerer,00:31:02.400,Sarajevo 1984,Biathlon,20km men
2,GDR,matthias jacob,00:31:10.500,Sarajevo 1984,Biathlon,20km men
3,NOR,kjell söbak,00:31:19.700,Sarajevo 1984,Biathlon,20km men
4,URS,algimantas šalna,00:31:20.800,Sarajevo 1984,Biathlon,20km men
5,FRA,yvon mougel,00:31:32.900,Sarajevo 1984,Biathlon,20km men
6,GDR,frank-peter roetsch,00:31:49.800,Sarajevo 1984,Biathlon,20km men
7,FRG,fritz fischer,00:32:04.700,Sarajevo 1984,Biathlon,20km men
8,TCH,jan matous,00:32:10.500,Sarajevo 1984,Biathlon,20km men
9,URS,yury kashkarov,00:32:15.200,Sarajevo 1984,Biathlon,20km men
10,URS,sergey bulygin,00:32:19.100,Sarajevo 1984,Biathlon,20km men
11,FIN,toivo mäkikyrö,00:32:22.500,Sarajevo 1984,Biathlon,20km men
12,TCH,vitezslav juretchek,00:32:26.500,Sarajevo 1984,Biathlon,20km men
13,BUL,vladimir velitchkov,00:32:27.600,Sarajevo 1984,Biathlon,20km men
14,FIN,tapio piipponen,00:32:28.700,Sarajevo 1984,Biathlon,20km men
15,FRG,walter pichler,00:32:30.200,Sarajevo 1984,Biathlon,20km men
