,country,participant,result,olympic_game,discipline,event
0,USA,pete desjardins,,Amsterdam 1928,Diving,10m platform men
1,EGY,farid simaika,,Amsterdam 1928,Diving,10m platform men
2,USA,michael riley galitzen,,Amsterdam 1928,Diving,10m platform men
3,USA,walter newell colbath,,Amsterdam 1928,Diving,10m platform men
4,GER,ewald riebschläger,,Amsterdam 1928,Diving,10m platform men
5,GER,karl schumm,,Amsterdam 1928,Diving,10m platform men
6,CAN,alfred h. phillips,,Amsterdam 1928,Diving,10m platform men
7,GBR,reggie knight,,Amsterdam 1928,Diving,10m platform men
8,GER,julius rehborn,,Amsterdam 1928,Diving,10m platform men
9,ITA,luigi cangiullo,,Amsterdam 1928,Diving,10m platform men
0,USA,elizabeth becker-pinkston,,Amsterdam 1928,Diving,10m platform women
1,USA,georgia v. coleman,,Amsterdam 1928,Diving,10m platform women
2,SWE,laura sjöqvist,,Amsterdam 1928,Diving,10m platform women
3,NED,mietje baron,,Amsterdam 1928,Diving,10m platform women
4,FIN,greta onnela,,Amsterdam 1928,Diving,10m platform women
5,GER,hanni rehborn,,Amsterdam 1928,Diving,10m platform women
0,USA,pete desjardins,,Amsterdam 1928,Diving,3m springboard men
1,USA,michael riley galitzen,,Amsterdam 1928,Diving,3m springboard men
2,EGY,farid simaika,,Amsterdam 1928,Diving,3m springboard men
3,USA,edwin harold smith,,Amsterdam 1928,Diving,3m springboard men
4,GER,arthur mund,,Amsterdam 1928,Diving,3m springboard men
5,GER,ewald riebschläger,,Amsterdam 1928,Diving,3m springboard men
6,CAN,alfred h. phillips,,Amsterdam 1928,Diving,3m springboard men
7,GER,heinz plumanns,,Amsterdam 1928,Diving,3m springboard men
8,JPN,fumio takashina,,Amsterdam 1928,Diving,3m springboard men
0,USA,helen meany,6.0,Amsterdam 1928,Diving,3m springboard women
1,USA,dorothy poynton-hill,13.0,Amsterdam 1928,Diving,3m springboard women
2,USA,georgia v. coleman,14.0,Amsterdam 1928,Diving,3m springboard women
3,GER,ilse meudtner,22.0,Amsterdam 1928,Diving,3m springboard women
4,GER,margret borgs,26.0,Amsterdam 1928,Diving,3m springboard women
5,GER,lini söhnchen,34.0,Amsterdam 1928,Diving,3m springboard women
6,NED,truus klapwijk,35.0,Amsterdam 1928,Diving,3m springboard women
7,NED,alie van leeuwen,35.0,Amsterdam 1928,Diving,3m springboard women
8,AUT,klara bornett,40.0,Amsterdam 1928,Diving,3m springboard women
9,NED,bep hesterman,50.0,Amsterdam 1928,Diving,3m springboard women
