,country,participant,result,olympic_game,discipline,event
0,,,"5,472",London 1948,Sailing,6m mixed
1,,,"5,120",London 1948,Sailing,6m mixed
2,,,"4,033",London 1948,Sailing,6m mixed
3,,,"3,217",London 1948,Sailing,6m mixed
4,,,"2,879",London 1948,Sailing,6m mixed
5,,,"2,752",London 1948,Sailing,6m mixed
6,,,"2,594",London 1948,Sailing,6m mixed
7,,,"2,099",London 1948,Sailing,6m mixed
8,,,"1,691",London 1948,Sailing,6m mixed
9,,,"1,648",London 1948,Sailing,6m mixed
10,,,"1,280",London 1948,Sailing,6m mixed
0,,,"4,746",London 1948,Sailing,dragon mixed
1,,,"4,621",London 1948,Sailing,dragon mixed
2,,,"4,223",London 1948,Sailing,dragon mixed
3,,,"3,943",London 1948,Sailing,dragon mixed
4,,,"3,366",London 1948,Sailing,dragon mixed
5,,,"3,057",London 1948,Sailing,dragon mixed
6,,,"2,843",London 1948,Sailing,dragon mixed
7,,,"2,508",London 1948,Sailing,dragon mixed
8,,,"2,123",London 1948,Sailing,dragon mixed
9,,,"1,843",London 1948,Sailing,dragon mixed
10,,,"1,621",London 1948,Sailing,dragon mixed
11,,,"1,549",London 1948,Sailing,dragon mixed
0,DEN,paul elvstrøm,"5,543",London 1948,Sailing,firefly class mixed
1,USA,ralph liggett jr. evans,"5,408",London 1948,Sailing,firefly class mixed
2,NED,jacobus hermanus hendrik de jong,"5,204",London 1948,Sailing,firefly class mixed
3,SWE,rickard sarby,"4,603",London 1948,Sailing,firefly class mixed
4,CAN,paul mclaughlin,"4,535",London 1948,Sailing,firefly class mixed
5,URU,félix sienra,"4,079",London 1948,Sailing,firefly class mixed
6,FRA,jean jacques herbulot,"4,068",London 1948,Sailing,firefly class mixed
7,BEL,pierre van der haeghen,"3,660",London 1948,Sailing,firefly class mixed
8,GBR,arthur william d. mcdonald,"3,456",London 1948,Sailing,firefly class mixed
9,SUI,alfons oswald,"2,915",London 1948,Sailing,firefly class mixed
10,BRA,wolfgang edgard richter,"2,904",London 1948,Sailing,firefly class mixed
11,NOR,morits skaugen,"2,888",London 1948,Sailing,firefly class mixed
12,POR,joao miguez tito,"2,603",London 1948,Sailing,firefly class mixed
13,ITA,livio spanghero,"2,410",London 1948,Sailing,firefly class mixed
14,FIN,erik palmgren,"2,396",London 1948,Sailing,firefly class mixed
15,IRL,arthur james mooney,"2,342",London 1948,Sailing,firefly class mixed
16,ARG,jorge emilio brauer,"2,276",London 1948,Sailing,firefly class mixed
17,AUS,robert edward french,"2,005",London 1948,Sailing,firefly class mixed
18,ESP,juan manuel alonso-allende y allende,"1,829",London 1948,Sailing,firefly class mixed
19,RSA,herbert mcwilliams,"1,278",London 1948,Sailing,firefly class mixed
20,AUT,harald von musil,627,London 1948,Sailing,firefly class mixed
0,GBR,david john were bond,"5,625",London 1948,Sailing,swallow golondrina mixed
1,POR,fernando pinto coelho bello,"5,579",London 1948,Sailing,swallow golondrina mixed
2,USA,lockwood masters pirie,"4,352",London 1948,Sailing,swallow golondrina mixed
3,SWE,stig hedberg,"3,342",London 1948,Sailing,swallow golondrina mixed
4,DEN,johan frederik rathje,"2,935",London 1948,Sailing,swallow golondrina mixed
5,ITA,dario salata,"2,893",London 1948,Sailing,swallow golondrina mixed
6,CAN,john norman frank robertson,"2,807",London 1948,Sailing,swallow golondrina mixed
7,NOR,knut bengtson,"2,768",London 1948,Sailing,swallow golondrina mixed
8,FRA,henri perrissol,"2,729",London 1948,Sailing,swallow golondrina mixed
9,BRA,carlos borchers,"2,630",London 1948,Sailing,swallow golondrina mixed
10,NED,wim de vries lentsch,"2,494",London 1948,Sailing,swallow golondrina mixed
11,URU,juan bidegaray,"2,208",London 1948,Sailing,swallow golondrina mixed
12,IRL,hugh allen,"1,500",London 1948,Sailing,swallow golondrina mixed
13,ARG,gastón cibert,"1,336",London 1948,Sailing,swallow golondrina mixed
0,,,"5,828",London 1948,Sailing,twoperson keelboat open Star mixed
1,,,"4,949",London 1948,Sailing,twoperson keelboat open Star mixed
2,,,"4,731",London 1948,Sailing,twoperson keelboat open Star mixed
3,,,"4,372",London 1948,Sailing,twoperson keelboat open Star mixed
4,,,"4,370",London 1948,Sailing,twoperson keelboat open Star mixed
5,,,"4,292",London 1948,Sailing,twoperson keelboat open Star mixed
6,,,"3,828",London 1948,Sailing,twoperson keelboat open Star mixed
7,,,"2,635",London 1948,Sailing,twoperson keelboat open Star mixed
8,,,"2,564",London 1948,Sailing,twoperson keelboat open Star mixed
9,,,"2,532",London 1948,Sailing,twoperson keelboat open Star mixed
10,,,"2,515",London 1948,Sailing,twoperson keelboat open Star mixed
11,,,"2,058",London 1948,Sailing,twoperson keelboat open Star mixed
12,,,"1,661",London 1948,Sailing,twoperson keelboat open Star mixed
13,,,"1,644",London 1948,Sailing,twoperson keelboat open Star mixed
14,,,"1,610",London 1948,Sailing,twoperson keelboat open Star mixed
15,,,"1,550",London 1948,Sailing,twoperson keelboat open Star mixed
16,,,888,London 1948,Sailing,twoperson keelboat open Star mixed
