,country,participant,result,olympic_game,discipline,event
0,NED,piet kleine,00:14:50.590,Innsbruck 1976,Speed skating,10000m men
1,NOR,sten stensen,00:14:53.300,Innsbruck 1976,Speed skating,10000m men
2,NED,hans van helden,00:15:02.020,Innsbruck 1976,Speed skating,10000m men
3,URS,viktor varlamov,00:15:06.060,Innsbruck 1976,Speed skating,10000m men
4,SWE,örjan sandler,00:15:16.210,Innsbruck 1976,Speed skating,10000m men
5,AUS,colin victor coates,00:15:16.800,Innsbruck 1976,Speed skating,10000m men
6,USA,daniel joseph carroll,00:15:19.290,Innsbruck 1976,Speed skating,10000m men
7,SUI,franz krienbühl,00:15:36.430,Innsbruck 1976,Speed skating,10000m men
8,FIN,olavi köppä,00:15:39.730,Innsbruck 1976,Speed skating,10000m men
9,NOR,amund sjøbrend,00:15:43.290,Innsbruck 1976,Speed skating,10000m men
10,URS,sergei marchuk,00:15:43.810,Innsbruck 1976,Speed skating,10000m men
11,USA,michael woods,00:15:53.420,Innsbruck 1976,Speed skating,10000m men
12,SWE,lennart carlsson,00:15:53.890,Innsbruck 1976,Speed skating,10000m men
13,NOR,jan egil storholt,00:16:06.370,Innsbruck 1976,Speed skating,10000m men
14,URS,vladimir ivanov,00:16:16.200,Innsbruck 1976,Speed skating,10000m men
15,JPN,masahiko yamamoto,00:16:20.830,Innsbruck 1976,Speed skating,10000m men
16,ITA,maurizio marchetto,00:16:22.550,Innsbruck 1976,Speed skating,10000m men
17,GBR,geoffrey sandys,00:16:26.270,Innsbruck 1976,Speed skating,10000m men
18,USA,charles gilmore,00:16:26.350,Innsbruck 1976,Speed skating,10000m men
19,AUT,hubert gundolf,00:17:52.430,Innsbruck 1976,Speed skating,10000m men
0,USA,peter mueller,00:01:19.320,Innsbruck 1976,Speed skating,1000m men
1,NOR,jörn didriksen,00:01:20.450,Innsbruck 1976,Speed skating,1000m men
2,URS,valery muratov,00:01:20.570,Innsbruck 1976,Speed skating,1000m men
3,URS,aleksandr safronov,00:01:20.840,Innsbruck 1976,Speed skating,1000m men
4,NED,hans van helden,00:01:20.850,Innsbruck 1976,Speed skating,1000m men
5,CAN,gaetan boucher,00:01:21.230,Innsbruck 1976,Speed skating,1000m men
